id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI_000195,Sandra,Gómez,DNI,672143074,1999-06-10,2025-09-04 18:23:09,BAS,667.0,Santiago,Metropolitana,Activo,Referido
CLI_000196,Elkin,Rodríguez,DNI,417903732,1991-03-06,2025-06-03 15:04:35,STD,688.0,Lima,Lima,Activo,Referido
CLI_000197,Patricia,Bustos,CC,332589929,1983-04-08,2025-11-15 05:38:02,BAS,561.0,Buenos Aires,CABA,Inactivo,Web
CLI_000198,Flor,Álvarez,CE,322940071,1972-03-28,2025-12-04 00:41:39,STD,665.0,Santiago,Metropolitana,Activo,Web
CLI_000199,Amelia,Cotto,CE,132286118,1995-06-24,2025-10-05 13:28:47,PRM,655.0,Santiago,Metropolitana,Activo,Web
CLI_000200,Raquel,Reyes,DNI,505663087,1989-07-06,2026-02-20 18:01:20,PRM,535.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000201,Nelly,Montaño,DNI,546122747,1974-06-11,2026-04-19 20:06:28,BAS,685.0,Santiago,Metropolitana,Activo,Referido
CLI_000202,Andrés,Gómez,CE,89419456,1956-11-07,2026-02-11 19:11:01,BAS,706.0,Santiago,Metropolitana,Activo,Campaña
CLI_000203,Abraham,Madera,DNI,49476288,2007-07-09,2025-12-25 12:39:54,STD,758.0,Santiago,Metropolitana,Activo,App
CLI_000204,Nancy,Aguilar,CC,704710793,1994-12-05,2025-07-13 11:23:48,STD,755.0,Lima,Lima,Activo,Campaña
CLI_000205,Catalina,Lozano,CC,21325589,1993-09-30,2026-03-20 07:30:43,BAS,512.0,Santiago,Metropolitana,Activo,Web
CLI_000206,Patricia,Pulido,DNI,641993655,1979-06-09,2025-11-21 02:57:26,STD,556.0,Santiago,Metropolitana,Activo,App
CLI_000207,Humberto,Córdoba,CC,134628497,1977-01-31,2025-12-05 11:45:09,STD,701.0,Santiago,Metropolitana,Activo,Referido
CLI_000208,María,Pérez,DNI,528537844,1967-03-19,2025-09-30 03:01:43,BAS,701.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000209,Andrea,Guerrero,DNI,133571865,1998-09-05,2025-10-02 20:27:06,BAS,701.0,Bogotá,Cundinamarca,Activo,App
CLI_000210,Leonardo,Cano,DNI,197317728,1984-07-29,2026-02-18 23:23:45,STD,850.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000211,Araceli,Tamez,DNI,208053584,1969-09-27,2025-11-27 10:39:24,BAS,707.0,Santiago,Metropolitana,Activo,Campaña
CLI_000212,Judith,Gracia,CE,645873300,2002-12-18,2025-06-12 08:05:30,BAS,763.0,Ciudad de México,CDMX,Activo,Web
CLI_000213,Débora,Benítez,DNI,119255425,1958-11-30,2025-08-19 22:03:01,STD,745.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000214,Jimena,Duarte,CE,730160169,2005-08-06,2025-10-05 14:23:58,PRM,715.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000215,Lucía,Rodarte,DNI,132655758,2000-07-19,2026-01-18 20:10:17,BAS,618.0,Santiago,Metropolitana,Activo,Web
CLI_000216,Juan,Palacios,DNI,643688460,1987-01-15,2026-04-13 00:35:24,BAS,725.0,Lima,Lima,Activo,App
CLI_000217,Ana Luisa,Serrano,CE,754571822,1977-03-15,2025-09-01 15:39:32,BAS,572.0,Ciudad de México,CDMX,Activo,Web
CLI_000218,Sessa,Restrepo,CE,692364690,1987-10-24,2026-01-10 05:34:50,STD,626.0,Ciudad de México,CDMX,Activo,Web
CLI_000219,Inés,Sierra,CC,210895568,1976-07-03,2026-01-02 12:09:36,BAS,601.0,Lima,Lima,Activo,App
CLI_000220,Ciro,Santana,CE,156603034,1976-07-20,2026-05-03 03:15:06,BAS,658.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000221,Jhony,Narváez,DNI,911826955,1952-09-09,2025-11-06 21:24:30,BAS,850.0,Santiago,Metropolitana,Activo,App
CLI_000222,Maribel,Duarte,CC,305121074,2003-08-30,2026-04-06 02:08:51,BAS,463.0,Lima,Lima,Activo,Campaña
CLI_000223,Patricia,Valdez,DNI,558473746,1996-03-12,2026-01-06 16:14:39,BAS,718.0,Santiago,Metropolitana,Activo,Referido
CLI_000224,Isabela,Verduzco,DNI,483913756,1966-11-25,2025-12-28 12:12:37,STD,488.0,Bogotá,Cundinamarca,Bloqueado,App
CLI_000225,Fidel,Hernández,CE,949319914,2003-08-05,2026-03-13 19:54:42,ELT,602.0,Ciudad de México,CDMX,Activo,Referido
CLI_000226,Jorge,Guerra,CC,842828137,1968-05-17,2026-05-01 20:16:58,STD,758.0,Santiago,Metropolitana,Activo,Referido
CLI_000227,José,Naranjo,CC,671587312,1987-11-22,2026-05-01 09:33:19,BAS,656.0,Santiago,Metropolitana,Activo,Web
CLI_000228,Jacinto,Ramírez,DNI,311812742,1960-11-15,2026-04-09 19:14:58,STD,542.0,Lima,Lima,Activo,Referido
CLI_000229,Santiago,Sarabia,DNI,885293837,1959-05-29,2025-09-21 08:46:52,BAS,578.0,Buenos Aires,CABA,Inactivo,Campaña
CLI_000230,Rubén,Sánchez,DNI,146245128,1988-10-23,2026-05-23 19:32:42,STD,717.0,Lima,Lima,Activo,Web
CLI_000231,Marcela,Partida,DNI,431659217,1998-08-22,2026-03-04 06:40:50,BAS,576.0,Ciudad de México,CDMX,Activo,Referido
CLI_000232,María,Espinosa,CC,690352629,1989-08-25,2026-01-30 19:38:22,STD,671.0,Santiago,Metropolitana,Activo,Campaña
CLI_000233,Horacio,Rentería,CE,534033772,1963-12-29,2025-12-18 05:51:57,BAS,654.0,Lima,Lima,Activo,App
CLI_000234,Esmeralda,Castaño,CC,864352670,1971-10-03,2026-03-11 20:46:45,STD,584.0,Lima,Lima,Activo,Campaña
CLI_000235,Salma,Henríquez,CE,899427187,2006-06-19,2026-04-17 08:08:14,BAS,850.0,Lima,Lima,Activo,Web
CLI_000236,Luis,Sevilla,DNI,828464025,1987-08-11,2026-01-06 20:49:36,BAS,713.0,Lima,Lima,Activo,Campaña
CLI_000237,Georgina,Espitia,CE,500182620,1966-12-15,2025-06-07 07:45:11,BAS,447.0,Ciudad de México,CDMX,Inactivo,Web
CLI_000238,Estela,Loaiza,CC,948904940,1998-08-15,2026-02-23 10:08:29,PRM,668.0,Lima,Lima,Activo,Referido
CLI_000239,José,Olvera,CC,435568516,1974-06-26,2025-09-06 05:47:50,STD,583.0,Ciudad de México,CDMX,Activo,Web
CLI_000240,Indira,Meza,CC,239159242,1972-03-01,2025-11-14 16:43:20,BAS,735.0,Bogotá,Cundinamarca,Activo,Web
CLI_000241,Gerardo,Vélez,CC,756891707,1958-05-27,2025-12-19 17:34:16,BAS,570.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000242,Mayerly,Bétancourt,CC,421318205,1994-06-08,2026-02-25 12:50:16,BAS,638.0,Bogotá,Cundinamarca,Activo,App
CLI_000243,Pascual,González,CC,420943598,1965-04-06,2025-09-30 16:38:50,STD,700.0,Lima,Lima,Activo,Web
CLI_000244,Amanda,Perea,CC,579628927,1964-03-15,2026-02-05 03:55:23,STD,736.0,Ciudad de México,CDMX,Activo,Web
CLI_000245,Juan,Serrato,DNI,813447550,1954-01-23,2025-11-18 22:01:26,BAS,529.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000246,Yolima,Moreno,CC,817932366,1992-02-05,2026-04-30 23:25:54,BAS,616.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000247,Ofelia,Martínez,CC,307391755,1961-04-14,2025-11-14 18:11:35,STD,602.0,Ciudad de México,CDMX,Activo,Referido
CLI_000248,María,Bejarano,DNI,950412287,1973-01-24,2026-03-30 12:31:24,BAS,584.0,Bogotá,Cundinamarca,Activo,Web
CLI_000249,Fabián,Moreno,CC,541381642,1993-10-06,2026-03-18 10:24:28,BAS,826.0,Bogotá,Cundinamarca,Activo,App
CLI_000250,Marcela,Vásquez,CE,349809925,1995-03-03,2025-12-23 03:59:13,BAS,690.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000251,Arbey,Barrera,CE,837175323,1998-08-01,2025-10-20 21:53:27,BAS,523.0,Ciudad de México,CDMX,Activo,App
CLI_000252,María,Armas,CE,553968992,1954-01-29,2025-09-10 19:44:38,BAS,741.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000253,Milton,Villamil,DNI,586132087,2001-10-18,2025-11-12 12:00:26,STD,850.0,Bogotá,Cundinamarca,Activo,App
CLI_000254,Gonzalo,Prieto,CC,585944565,1965-02-10,2025-09-29 08:32:29,BAS,753.0,Ciudad de México,CDMX,Activo,App
CLI_000255,Luisa,Mendoza,CC,272508142,2000-08-20,2025-09-29 10:59:21,BAS,498.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000256,Ruth,Salgado,DNI,806387342,1993-07-13,2026-01-24 19:01:11,STD,601.0,Lima,Lima,Activo,App
CLI_000257,Francisco,García,CC,543019326,1971-09-23,2026-03-02 22:06:42,PRM,776.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000258,Sandra,Durán,DNI,961780605,1982-01-21,2025-08-04 20:12:27,BAS,579.0,Lima,Lima,Activo,Referido
CLI_000259,Claudia,Romero,CC,292340033,1976-04-13,2026-04-10 10:47:25,STD,694.0,Buenos Aires,CABA,Activo,App
CLI_000260,David,Castro,CC,546452156,1992-07-29,2025-12-10 16:25:49,PRM,727.0,Lima,Lima,Activo,Web
CLI_000261,Juliana,Angulo,DNI,786077372,1954-10-09,2025-09-08 01:51:15,BAS,557.0,Buenos Aires,CABA,Activo,App
CLI_000262,María,Gracia,CC,59372289,1999-08-24,2025-06-18 02:27:46,BAS,644.0,Bogotá,Cundinamarca,Activo,Web
CLI_000263,Salma,Rascón,DNI,872338680,1971-06-05,2025-08-09 12:02:12,PRM,325.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000264,Renato,Tamayo,DNI,353527737,1971-12-31,2025-08-27 04:38:03,BAS,547.0,Santiago,Metropolitana,Activo,Referido
CLI_000265,Tatiana,Alvarez,CC,249643129,1973-07-04,2025-07-17 08:53:50,STD,624.0,Bogotá,Cundinamarca,Bloqueado,Campaña
CLI_000266,Arley,Iglesias,CE,361436694,1979-05-14,2025-06-27 18:26:27,BAS,525.0,Lima,Lima,Activo,Referido
CLI_000267,Sara,Vélez,DNI,678637849,1991-04-04,2025-08-17 22:23:26,BAS,813.0,Lima,Lima,Activo,Campaña
CLI_000268,Antonia,Pérez,CC,171669421,1962-01-11,2026-03-28 01:16:39,BAS,506.0,Buenos Aires,CABA,Activo,Web
CLI_000269,Enrique,Urbina,CE,11569849,2008-04-06,2025-12-28 07:34:01,STD,605.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000270,Teodoro,Nájera,CE,538311983,2002-02-12,2025-07-11 08:52:30,PRM,663.0,Ciudad de México,CDMX,Inactivo,Web
CLI_000271,Clara,Salcido,CC,973455083,1957-06-17,2026-03-04 09:04:54,STD,794.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000272,Nury,Briseño,DNI,112625025,1971-05-09,2025-11-26 01:08:18,STD,506.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000273,Andrés,Bravo,CE,721293744,1968-05-11,2025-06-30 01:28:14,PRM,766.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000274,Jorge,Restrepo,DNI,903245640,1957-09-09,2026-04-27 11:05:26,STD,651.0,Santiago,Metropolitana,Activo,Referido
CLI_000275,Catalina,Mora,CC,847450959,1957-11-11,2025-08-30 17:24:52,STD,551.0,Ciudad de México,CDMX,Activo,App
CLI_000276,Hernán,Cuellar,CE,139640083,1998-08-23,2025-08-03 20:05:09,STD,696.0,Lima,Lima,Inactivo,Web
CLI_000277,Javier,Sanabria,CC,107088689,2004-08-20,2025-11-23 12:10:20,BAS,669.0,Lima,Lima,Activo,App
CLI_000278,Carmen,Ávila,CC,107939109,1961-10-21,2025-08-23 12:08:20,STD,589.0,Lima,Lima,Inactivo,Campaña
CLI_000279,Rosalia,de la Torre,CE,890564513,1979-07-28,2025-12-17 09:47:27,ELT,,Lima,Lima,Activo,Campaña
CLI_000280,Alicia,Armenta,CC,111710492,1999-04-15,2026-04-28 21:27:41,BAS,611.0,Buenos Aires,CABA,Activo,Web
CLI_000281,David,Salinas,CC,222743722,1988-03-09,2025-07-18 04:01:35,STD,,Ciudad de México,CDMX,Activo,App
CLI_000282,Rita,Jiménez,CC,79226321,1987-08-26,2026-01-13 03:39:04,BAS,716.0,Bogotá,Cundinamarca,Activo,Web
CLI_000283,Marcos,Ramos,CC,55844821,1990-05-12,2025-07-06 17:18:10,PRM,808.0,Lima,Lima,Activo,Campaña
CLI_000284,Humberto,Ardila,CC,420952606,1970-02-24,2026-04-16 02:39:46,STD,526.0,Santiago,Metropolitana,Activo,Web
CLI_000285,José Eduardo,Matos,CE,958569080,2006-12-29,2026-05-19 18:00:32,BAS,850.0,Lima,Lima,Activo,Web
CLI_000286,Verónica,Calderón,DNI,524355545,1977-06-23,2026-02-07 09:04:19,BAS,454.0,Santiago,Metropolitana,Activo,Web
CLI_000287,Wilson,Vargas,CC,687267364,1967-04-03,2025-11-10 19:33:06,ELT,634.0,Buenos Aires,CABA,Activo,App
CLI_000288,Liliana,Samaniego,CE,594671539,1997-08-08,2025-10-27 13:08:25,STD,708.0,Lima,Lima,Activo,Referido
CLI_000289,Deicy,Orozco,CE,651148802,1979-05-08,2025-10-29 19:58:33,BAS,678.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000290,Rodolfo,Martínez,DNI,393790644,2006-06-28,2025-06-23 18:06:35,STD,587.0,Santiago,Metropolitana,Bloqueado,Web
CLI_000291,Alexandra,Cardenas,CE,583044801,1979-02-15,2025-07-09 21:19:10,STD,629.0,Ciudad de México,CDMX,Activo,App
CLI_000292,Miguel,Morales,DNI,918927915,1958-03-10,2026-03-24 17:27:34,ELT,600.0,Ciudad de México,CDMX,Activo,Web
CLI_000293,Jos,García,DNI,759070816,1953-05-21,2025-08-08 09:22:27,BAS,591.0,Lima,Lima,Activo,Referido
CLI_000294,Augusto,Cazares,CC,908396384,1994-10-03,2026-01-07 10:53:39,ELT,734.0,Buenos Aires,CABA,Activo,Campaña
CLI_000295,Luis,Tovar,CC,106913120,1973-04-07,2025-12-28 12:58:03,BAS,685.0,Santiago,Metropolitana,Activo,App
CLI_000296,José,Arellano,DNI,226320731,1985-05-13,2025-12-22 10:51:20,STD,580.0,Lima,Lima,Activo,Web
CLI_000297,José,Zelaya,CC,33528797,1991-10-23,2026-05-23 19:39:27,BAS,739.0,Lima,Lima,Activo,Web
CLI_000298,Cecilia,Vega,CE,87880216,1969-06-10,2026-03-28 17:37:08,BAS,680.0,Buenos Aires,CABA,Inactivo,Campaña
CLI_000299,Cielo,Negrete,CE,156513857,1991-07-12,2026-01-14 14:04:16,ELT,731.0,Lima,Lima,Activo,Campaña
CLI_000300,Juan,Zambrano,DNI,350680449,1989-07-02,2026-04-04 12:30:26,BAS,712.0,Santiago,Metropolitana,Inactivo,Referido
CLI_000301,Amelia,Pérez,CE,339448930,1965-10-27,2025-08-26 16:43:17,STD,567.0,Ciudad de México,CDMX,Activo,Web
CLI_000302,Alonso,Espino,CE,923493328,1958-12-28,2026-03-11 01:11:48,ELT,,Buenos Aires,CABA,Inactivo,App
CLI_000303,Lucía,Partida,CC,696815488,1976-01-01,2025-08-10 17:07:29,STD,724.0,Buenos Aires,CABA,Inactivo,Web
CLI_000304,Citlali,Valentín,CE,353080569,2001-01-16,2025-10-07 14:42:48,BAS,711.0,Ciudad de México,CDMX,Activo,App
CLI_000305,Andrés,Arteaga,CE,22235959,2008-04-24,2026-04-16 02:26:35,BAS,647.0,Lima,Lima,Activo,App
CLI_000306,Luis,León,DNI,11375634,2003-04-29,2025-10-15 02:43:16,BAS,661.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000307,Luis,Luevano,CE,387131597,2005-12-12,2025-08-04 14:23:11,STD,777.0,Santiago,Metropolitana,Activo,Campaña
CLI_000308,Valentina,Londoño,CC,494566178,1991-04-22,2026-04-03 07:29:46,BAS,590.0,Ciudad de México,CDMX,Activo,Referido
CLI_000309,Johan,Figueroa,CC,377013765,1967-02-10,2025-06-08 19:08:25,BAS,704.0,Bogotá,Cundinamarca,Activo,App
CLI_000310,Edward,Montemayor,CE,647835435,1967-04-08,2025-12-30 10:50:26,ELT,629.0,Bogotá,Cundinamarca,Activo,App
CLI_000311,Fernanda,Saavedra,DNI,965365302,1988-06-19,2025-11-15 12:13:29,BAS,628.0,Ciudad de México,CDMX,Activo,Referido
CLI_000312,Federico,Tamez,DNI,604973692,1958-05-20,2025-08-19 19:52:09,STD,759.0,Santiago,Metropolitana,Activo,Referido
CLI_000313,Benito,Valencia,CC,63295652,1987-06-03,2026-02-12 13:13:07,BAS,732.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000314,Abigail,Palomo,CE,104090232,1956-04-02,2025-07-30 15:33:43,BAS,731.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000315,Graciela,Gutiérrez,CC,695252000,1978-02-10,2025-08-17 13:06:14,BAS,780.0,Ciudad de México,CDMX,Activo,App
CLI_000316,Uriel,Téllez,CE,970867381,2003-01-30,2025-09-28 18:03:43,STD,652.0,Santiago,Metropolitana,Activo,Campaña
CLI_000317,Lorena,Arce,CE,210341906,2003-05-22,2025-08-11 19:13:04,BAS,718.0,Santiago,Metropolitana,Activo,Campaña
CLI_000318,Gregorio,Aguirre,DNI,76184772,1996-02-14,2025-09-11 07:04:24,BAS,618.0,Lima,Lima,Activo,App
CLI_000319,Israel,Cárdenas,CE,822239392,1983-05-13,2025-07-04 06:51:00,STD,682.0,Buenos Aires,CABA,Activo,Campaña
CLI_000320,Natalia,Ortiz,DNI,940820354,2001-12-30,2026-04-14 20:05:22,PRM,636.0,Buenos Aires,CABA,Activo,Web
CLI_000321,Jesús,Alcaraz,DNI,47289436,1969-08-07,2025-12-02 23:05:10,STD,659.0,Santiago,Metropolitana,Activo,Web
CLI_000322,Delia,Niño,CC,189491823,1996-04-14,2025-07-17 17:06:29,ELT,709.0,Santiago,Metropolitana,Activo,Web
CLI_000323,Dulce María,Romero,CC,893221403,1955-06-14,2025-06-17 13:46:05,STD,568.0,Santiago,Metropolitana,Activo,Referido
CLI_000324,Francisca,Moreno,CC,426718295,2004-09-12,2025-10-03 04:16:52,STD,850.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000325,Juan,Ibarra,DNI,679003354,2005-10-03,2025-12-19 19:50:41,STD,549.0,Bogotá,Cundinamarca,Activo,App
CLI_000326,Yeni,Rivero,DNI,635644753,1990-08-08,2025-11-08 22:52:59,STD,528.0,Buenos Aires,CABA,Inactivo,App
CLI_000327,Eduardo,Morales,DNI,955038601,1959-09-07,2026-01-05 12:35:33,BAS,765.0,Lima,Lima,Activo,Campaña
CLI_000328,Mateo,Rentería,CE,50228456,1963-02-17,2026-02-10 07:03:48,BAS,729.0,Buenos Aires,CABA,Activo,Campaña
CLI_000329,Rafael,Gutiérrez,DNI,265098831,1974-07-16,2025-06-16 01:28:45,BAS,712.0,Lima,Lima,Activo,Referido
CLI_000330,Ana,Bañuelos,CE,343879270,1980-11-24,2026-05-15 08:56:17,BAS,712.0,Lima,Lima,Activo,App
CLI_000331,Daniel,Ordóñez,DNI,485786397,1983-08-21,2026-05-04 10:44:06,STD,648.0,Lima,Lima,Activo,Campaña
CLI_000332,Rodolfo,López,CE,236978821,1957-02-28,2026-01-21 22:48:51,PRM,560.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000333,Marcela,Cruz,CC,563266624,1997-04-29,2026-03-22 22:59:26,STD,657.0,Lima,Lima,Activo,Campaña
CLI_000334,Daniel,Muñoz,DNI,41082848,1982-10-31,2025-07-23 16:20:52,BAS,582.0,Buenos Aires,CABA,Activo,Web
CLI_000335,Amalia,Herrera,CE,64287614,1993-09-04,2026-04-22 01:11:17,PRM,747.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000336,Ángela,Gómez,CE,692266083,1981-10-22,2025-10-22 01:17:19,PRM,635.0,Buenos Aires,CABA,Activo,Web
CLI_000337,Tomás,Rivera,CC,944671611,1960-11-09,2025-10-23 15:38:30,BAS,567.0,Santiago,Metropolitana,Activo,Referido
CLI_000338,Janeth,Montero,DNI,902140083,1976-06-08,2025-08-03 12:03:26,STD,617.0,Lima,Lima,Activo,Campaña
CLI_000339,Andrés,Acosta,CC,930316134,1960-10-08,2025-06-20 06:46:52,BAS,691.0,Buenos Aires,CABA,Activo,Web
CLI_000340,Javier,Contreras,CC,938389318,2007-03-05,2025-09-13 12:02:26,STD,593.0,Buenos Aires,CABA,Activo,App
CLI_000341,Lucía,Carreón,DNI,869922040,1964-10-10,2025-12-02 02:54:22,BAS,567.0,Ciudad de México,CDMX,Activo,Referido
CLI_000342,David,Guajardo,CE,971517523,1997-05-15,2026-03-04 19:13:22,BAS,674.0,Lima,Lima,Activo,Referido
CLI_000343,Marisela,Guevara,DNI,436439295,1954-04-28,2025-08-24 17:51:20,STD,674.0,Buenos Aires,CABA,Activo,Referido
CLI_000344,Paola,Badillo,CE,330486085,1973-10-01,2026-01-05 01:09:34,STD,599.0,Buenos Aires,CABA,Activo,Referido
CLI_000345,Cristina,Escobar,CE,714503060,1979-08-25,2025-09-16 09:00:38,STD,602.0,Lima,Lima,Activo,Referido
CLI_000346,Virginia,Pedraza,CC,874823687,1964-02-28,2025-08-13 03:38:35,PRM,673.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000347,Socorro,Cortés,DNI,37332385,1966-05-19,2026-02-12 12:35:19,STD,505.0,Ciudad de México,CDMX,Bloqueado,Referido
CLI_000348,Julián,Benavides,DNI,47923492,2006-10-24,2026-05-19 05:01:42,STD,509.0,Santiago,Metropolitana,Bloqueado,Web
CLI_000349,Rosa,Moreno,DNI,584060064,1959-01-28,2025-10-12 06:32:55,STD,578.0,Ciudad de México,CDMX,Activo,Referido
CLI_000350,Marisol,Valenzuela,DNI,951129111,1967-11-12,2025-12-15 00:31:01,STD,628.0,Ciudad de México,CDMX,Activo,Campaña
CLI_000351,Julia,Herrera,CC,739835592,2006-07-21,2025-07-20 16:31:32,PRM,681.0,Buenos Aires,CABA,Activo,Web
CLI_000352,María del Carmen,López,CE,856205663,1969-07-29,2025-10-16 23:28:52,PRM,797.0,Lima,Lima,Activo,Referido
CLI_000353,Javier,Beltrán,CC,940282799,1953-05-29,2025-11-28 02:33:44,STD,735.0,Santiago,Metropolitana,Activo,App
CLI_000354,Mauro,Mercado,CC,941468622,1997-02-02,2025-12-01 09:24:23,STD,634.0,Buenos Aires,CABA,Activo,Campaña
CLI_000355,Eric,Carvajal,CC,225066828,2005-12-05,2025-06-21 23:53:38,BAS,648.0,Ciudad de México,CDMX,Bloqueado,Campaña
CLI_000356,Leonel,Urías,CC,533535947,2003-06-17,2025-07-26 14:56:45,BAS,549.0,Ciudad de México,CDMX,Bloqueado,Referido
CLI_000357,Liceth,Álvarez,CE,234822604,1995-05-27,2026-02-02 09:57:32,STD,648.0,Santiago,Metropolitana,Activo,Web
CLI_000358,Josefina,Castellanos,CC,669792599,1980-03-01,2025-12-08 03:11:21,BAS,621.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_000359,Eugenia,Valladares,DNI,224119421,2003-06-15,2025-12-03 09:41:35,STD,682.0,Bogotá,Cundinamarca,Inactivo,Referido
CLI_000360,Francisca,Jiménez,CC,736652789,1993-05-31,2026-03-21 22:19:55,BAS,567.0,Ciudad de México,CDMX,Activo,Web
CLI_000361,Carlos,Sanabria,CC,120282113,1969-07-21,2026-02-25 08:07:08,BAS,701.0,Lima,Lima,Activo,Web
CLI_000362,Didier,Cruz,CE,499547144,1965-05-06,2025-06-26 08:31:08,STD,803.0,Lima,Lima,Activo,Referido
CLI_000363,Rosa,Soria,CE,977853460,1960-03-27,2025-11-16 10:03:10,BAS,639.0,Ciudad de México,CDMX,Activo,Web
CLI_000364,Yolanda,Aguayo,CC,255262270,1999-02-01,2026-05-19 04:52:00,BAS,690.0,Santiago,Metropolitana,Bloqueado,Web
CLI_000365,Ángel,Aguirre,CC,142244172,1958-05-24,2026-03-13 02:05:24,BAS,,Buenos Aires,CABA,Activo,App
CLI_000366,Luz,Navarro,DNI,679085879,1979-10-02,2025-10-24 17:02:48,BAS,609.0,Lima,Lima,Bloqueado,App
CLI_000367,María,Lozano,DNI,134328383,1950-10-21,2026-02-09 19:41:30,BAS,672.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000368,Mario,Carbajal,DNI,746307746,1951-06-01,2025-12-02 05:41:39,STD,651.0,Ciudad de México,CDMX,Activo,App
CLI_000369,Elisa,Aguilar,DNI,762399189,1980-11-01,2026-02-13 06:47:19,BAS,659.0,Buenos Aires,CABA,Activo,App
CLI_000370,José Luis,Cruz,CE,132420042,1996-07-11,2025-12-16 16:18:56,STD,572.0,Bogotá,Cundinamarca,Activo,Web
CLI_000371,Helena,Aparicio,CC,394315640,2007-11-09,2026-03-30 03:06:09,STD,652.0,Buenos Aires,CABA,Activo,App
CLI_000372,Luis,Aguirre,DNI,526108982,1973-12-04,2025-12-30 21:01:24,BAS,699.0,Ciudad de México,CDMX,Activo,App
CLI_000373,Jorge,Ospina,DNI,540540166,1955-03-20,2026-05-19 04:44:04,BAS,795.0,Buenos Aires,CABA,Activo,App
CLI_000374,Estela,Valverde,DNI,258206466,2002-04-27,2026-03-09 00:06:06,BAS,745.0,Lima,Lima,Inactivo,Referido
CLI_000375,Gilberto,Duarte,CC,925095060,1966-02-22,2025-11-28 07:22:43,BAS,850.0,Ciudad de México,CDMX,Activo,Referido
CLI_000376,Rodrigo,Otero,CC,20385578,1951-04-30,2025-11-13 10:33:47,PRM,573.0,Bogotá,Cundinamarca,Activo,Web
CLI_000377,Raquel,Buitrago,DNI,298095021,1967-10-12,2025-10-06 15:20:27,PRM,737.0,Santiago,Metropolitana,Activo,Referido
CLI_000378,Arcelia,Martínez,CE,301878557,1972-09-06,2025-08-11 00:27:59,STD,668.0,Santiago,Metropolitana,Activo,Campaña
CLI_000379,Jacinto,Tamayo,CC,152283221,1963-11-19,2026-04-07 15:35:59,STD,850.0,Ciudad de México,CDMX,Activo,Web
CLI_000380,Julián,Rincón,CE,871425250,1952-02-20,2025-07-11 06:40:34,STD,569.0,Buenos Aires,CABA,Activo,Campaña
CLI_000381,Yohana,García,DNI,954839377,1982-07-01,2026-03-30 14:20:15,STD,566.0,Bogotá,Cundinamarca,Inactivo,Web
CLI_000382,Armando,Sánchez,CE,483185010,1996-09-15,2025-12-05 14:37:43,BAS,590.0,Bogotá,Cundinamarca,Activo,Referido
CLI_000383,Consuelo,Adame,DNI,629172154,1993-04-27,2025-06-05 19:12:19,STD,437.0,Buenos Aires,CABA,Activo,Referido
CLI_000384,Sandra,Escobar,CC,474766900,1976-03-19,2025-12-19 14:21:34,STD,597.0,Buenos Aires,CABA,Activo,Referido
CLI_000385,Sandra,Moreno,CC,910904843,1976-06-14,2026-02-13 18:13:53,STD,574.0,Santiago,Metropolitana,Activo,App
CLI_000386,Wilson,Lovato,DNI,921440994,1985-01-15,2025-06-05 12:32:16,BAS,665.0,Ciudad de México,CDMX,Activo,Web
CLI_000387,Rafaél,Vázquez,CC,365295629,1972-11-29,2025-06-30 01:47:40,ELT,684.0,Lima,Lima,Activo,Web
CLI_000388,Clara,Suárez,CC,94643708,1990-03-03,2025-12-31 18:59:26,BAS,837.0,Santiago,Metropolitana,Activo,Campaña
CLI_000389,Manuel,Salazar,CE,137460504,1958-11-19,2025-07-05 04:24:16,ELT,745.0,Santiago,Metropolitana,Activo,App
